State,Customer Name,Value Column Name,Value
"Michigan","Sean Christensen","% GT of Sales","0.000057687598106982146"
"Michigan","Steve Carroll","Sales","130.36"
"Michigan","Steve Carroll","Sales Margin %","0"
"Michigan","Steve Carroll","Profit","63.0588"
"Michigan","Steve Carroll","Profit Margin %","0.48372813746548016"
"Michigan","Steve Carroll","% GT of Sales","0.00005674732334158008"
"Michigan","Anna Häberlin","Sales","116.4"
"Michigan","Anna Häberlin","Sales Margin %","0"
"Michigan","Anna Häberlin","Profit","52.38"
"Michigan","Anna Häberlin","Profit Margin %","0.45"
"Michigan","Anna Häberlin","% GT of Sales","0.00005067036235777785"
"Michigan","Maribeth Schnelling","Sales","103.6"
"Michigan","Maribeth Schnelling","Sales Margin %","0"
"Michigan","Maribeth Schnelling","Profit","51.8"
"Michigan","Maribeth Schnelling","Profit Margin %","0.5"
"Michigan","Maribeth Schnelling","% GT of Sales","0.00004509836374798784"
"Michigan","Maurice Satty","Sales","84.83"
"Michigan","Maurice Satty","Sales Margin %","0"
"Michigan","Maurice Satty","Profit","26.1601"
"Michigan","Maurice Satty","Profit Margin %","0.30838264764823764"
"Michigan","Maurice Satty","% GT of Sales","0.00003692755016160047"
"Michigan","Edward Nazzal","Sales","83.7"
"Michigan","Edward Nazzal","Sales Margin %","0"
"Michigan","Edward Nazzal","Profit","41.013"
"Michigan","Edward Nazzal","Profit Margin %","0.48999999999999994"
"Michigan","Edward Nazzal","% GT of Sales","0.00003643564715932995"
"Michigan","Penelope Sewall","Sales","79.36"
"Michigan","Penelope Sewall","Sales Margin %","0"
"Michigan","Penelope Sewall","Profit","20.6336"
"Michigan","Penelope Sewall","Profit Margin %","0.26"
"Michigan","Penelope Sewall","% GT of Sales","0.000034546391380698024"
"Michigan","Harold Pawlan","Sales","70.12"
"Michigan","Harold Pawlan","Sales Margin %","0"
"Michigan","Harold Pawlan","Profit","21.036"
"Michigan","Harold Pawlan","Profit Margin %","0.3"
"Michigan","Harold Pawlan","% GT of Sales","0.00003052410488425587"
"Michigan","Katrina Willman","Sales","67"
"Michigan","Katrina Willman","Sales Margin %","0"
"Michigan","Katrina Willman","Profit","32.16"
"Michigan","Katrina Willman","Profit Margin %","0.4799999999999999"
"Michigan","Katrina Willman","% GT of Sales","0.00002916593022311955"
"Michigan","John Huston","Sales","64.92"
"Michigan","John Huston","Sales Margin %","0"
"Michigan","John Huston","Profit","30.0132"
"Michigan","John Huston","Profit Margin %","0.4623105360443623"
"Michigan","John Huston","% GT of Sales","0.000028260480449028676"
"Michigan","Bill Donatelli","Sales","64.75"
"Michigan","Bill Donatelli","Sales Margin %","0"
"Michigan","Bill Donatelli","Profit","29.1375"
"Michigan","Bill Donatelli","Profit Margin %","0.45"
"Michigan","Bill Donatelli","% GT of Sales","0.0000281864773424924"
"Michigan","Michelle Lonsdale","Sales","60.84"
"Michigan","Michelle Lonsdale","Sales Margin %","1"
"Michigan","Michelle Lonsdale","Profit","23.1192"
"Michigan","Michelle Lonsdale","Profit Margin %","0.37999999999999995"
"Michigan","Michelle Lonsdale","% GT of Sales","0.000026484405892158113"
"Michigan","Luke Weiss","Sales","54.9"
"Michigan","Luke Weiss","Sales Margin %","1"
"Michigan","Luke Weiss","Profit","26.901"
"Michigan","Luke Weiss","Profit Margin %","0.49"
"Michigan","Luke Weiss","% GT of Sales","0.000023898650287302434"
"Michigan","Heather Jas","Sales","53.72"
"Michigan","Heather Jas","Sales Margin %","1"
"Michigan","Heather Jas","Profit","13.9672"
"Michigan","Heather Jas","Profit Margin %","0.26"
"Michigan","Heather Jas","% GT of Sales","0.00002338498166546242"
"Michigan","Rob Dowd","Sales","49.44"
"Michigan","Rob Dowd","Sales Margin %","0"
"Michigan","Rob Dowd","Profit","24.2256"
"Michigan","Rob Dowd","Profit Margin %","0.49000000000000005"
"Michigan","Rob Dowd","% GT of Sales","0.00002152184463031389"
"Michigan","Paul MacIntyre","Sales","46.8"
"Michigan","Paul MacIntyre","Sales Margin %","0"
"Michigan","Paul MacIntyre","Profit","21.06"
"Michigan","Paul MacIntyre","Profit Margin %","0.45"
"Michigan","Paul MacIntyre","% GT of Sales","0.0000203726199170447"
"Michigan","Helen Wasserman","Sales","42.32"
"Michigan","Helen Wasserman","Sales Margin %","0"
"Michigan","Helen Wasserman","Profit","17.1976"
"Michigan","Helen Wasserman","Profit Margin %","0.40637051039697547"
"Michigan","Helen Wasserman","% GT of Sales","0.0000184224204036182"
"Michigan","Allen Rosenblatt","Sales","41.28"
"Michigan","Allen Rosenblatt","Sales Margin %","1"
"Michigan","Allen Rosenblatt","Profit","19.8144"
"Michigan","Allen Rosenblatt","Profit Margin %","0.48"
"Michigan","Allen Rosenblatt","% GT of Sales","0.00001796969551657276"
"Michigan","Peter McVee","Sales","31.4"
"Michigan","Peter McVee","Sales Margin %","0"
"Michigan","Peter McVee","Profit","10.048"
"Michigan","Peter McVee","Profit Margin %","0.32"
"Michigan","Peter McVee","% GT of Sales","0.000013668809089641102"
"Michigan","Matt Collister","Sales","24.85"
"Michigan","Matt Collister","Sales Margin %","0"
"Michigan","Matt Collister","Profit","11.6795"
"Michigan","Matt Collister","Profit Margin %","0.47000000000000003"
"Michigan","Matt Collister","% GT of Sales","0.000010817512926037625"
"Michigan","Jeremy Lonsdale","Sales","24.24"
"Michigan","Jeremy Lonsdale","Sales Margin %","0"
"Michigan","Jeremy Lonsdale","Profit","12.0048"
"Michigan","Jeremy Lonsdale","Profit Margin %","0.49524752475247524"
"Michigan","Jeremy Lonsdale","% GT of Sales","0.000010551972367289818"
"Michigan","Scott Williamson","Sales","22.38"
"Michigan","Scott Williamson","Sales Margin %","0"
"Michigan","Scott Williamson","Profit","10.7424"
"Michigan","Scott Williamson","Profit Margin %","0.48000000000000004"
"Michigan","Scott Williamson","% GT of Sales","0.00000974229131930471"
"Michigan","Maria Etezadi","Sales","19.76"
"Michigan","Maria Etezadi","Sales Margin %","1"
"Michigan","Maria Etezadi","Profit","8.2992"
"Michigan","Maria Etezadi","Profit Margin %","0.42"
"Michigan","Maria Etezadi","% GT of Sales","0.000008601772853863319"
"Michigan","Corey Roper","Sales","19.44"
"Michigan","Corey Roper","Sales Margin %","0"
"Michigan","Corey Roper","Profit","9.5256"
"Michigan","Corey Roper","Profit Margin %","0.49"
"Michigan","Corey Roper","% GT of Sales","0.00000846247288861857"
"Michigan","Tracy Blumstein","Sales","19.05"
"Michigan","Tracy Blumstein","Sales Margin %","1"
"Michigan","Tracy Blumstein","Profit","8.763"
"Michigan","Tracy Blumstein","Profit Margin %","0.45999999999999996"
"Michigan","Tracy Blumstein","% GT of Sales","0.00000829270105597653"
"Michigan","Victor Preis","Sales","19"
"Michigan","Victor Preis","Sales Margin %","0"
"Michigan","Victor Preis","Profit","8.93"
"Michigan","Victor Preis","Profit Margin %","0.47"
"Michigan","Victor Preis","% GT of Sales","0.000008270935436407038"
"Michigan","Joy Bell-","Sales","17.48"
"Michigan","Joy Bell-","Sales Margin %","1"
"Michigan","Joy Bell-","Profit","8.2156"
"Michigan","Joy Bell-","Profit Margin %","0.47000000000000003"
"Michigan","Joy Bell-","% GT of Sales","0.000007609260601494474"
"Michigan","Guy Armstrong","Sales","17.14"
"Michigan","Guy Armstrong","Sales Margin %","0"
"Michigan","Guy Armstrong","Profit","6.1704"
"Michigan","Guy Armstrong","Profit Margin %","0.36"
"Michigan","Guy Armstrong","% GT of Sales","0.000007461254388421928"
"Michigan","Ross Baird","Sales","15.28"
"Michigan","Ross Baird","Sales Margin %","0"
"Michigan","Ross Baird","Profit","7.4872"
"Michigan","Ross Baird","Profit Margin %","0.49"
"Michigan","Ross Baird","% GT of Sales","0.000006651573340436817"
"Michigan","Dianna Wilson","Sales","14.78"
"Michigan","Dianna Wilson","Sales Margin %","0"
"Michigan","Dianna Wilson","Profit","3.9906"
"Michigan","Dianna Wilson","Profit Margin %","0.27"
"Michigan","Dianna Wilson","% GT of Sales","0.000006433917144741894"
"Michigan","Bobby Trafton","Sales","14.67"
"Michigan","Bobby Trafton","Sales Margin %","0"
"Michigan","Bobby Trafton","Profit","6.7482"
"Michigan","Bobby Trafton","Profit Margin %","0.45999999999999996"
"Michigan","Bobby Trafton","% GT of Sales","0.000006386032781689012"
"Michigan","Nathan Cano","Sales","12.96"
"Michigan","Nathan Cano","Sales Margin %","0"
"Michigan","Nathan Cano","Profit","6.2208"
"Michigan","Nathan Cano","Profit Margin %","0.4799999999999999"
"Michigan","Nathan Cano","% GT of Sales","0.00000564164859241238"
"Michigan","Jason Fortune-","Sales","11.68"
"Michigan","Jason Fortune-","Sales Margin %","0"
"Michigan","Jason Fortune-","Profit","3.504"
"Michigan","Jason Fortune-","Profit Margin %","0.3"
"Michigan","Jason Fortune-","% GT of Sales","0.000005084448731433378"
"Michigan","Rob Williams","Sales","6.08"
"Michigan","Rob Williams","Sales Margin %","0"
"Michigan","Rob Williams","Profit","3.04"
"Michigan","Rob Williams","Profit Margin %","0.5"
"Michigan","Rob Williams","% GT of Sales","0.000002646699339650252"
"Michigan","Dan Campbell","Sales","4.36"
"Michigan","Dan Campbell","Sales Margin %","1"
"Michigan","Dan Campbell","Profit","0.174399999999999"
"Michigan","Dan Campbell","Profit Margin %","0.039999999999999765"
"Michigan","Dan Campbell","% GT of Sales","0.0000018979620264597201"
"Virginia","Sanjit Engle","Sales","8805.04"
"Virginia","Sanjit Engle","Sales Margin %","0"
"Virginia","Sanjit Engle","Profit","2825.2861999999996"
"Virginia","Sanjit Engle","Profit Margin %","0.32087147815342115"
"Virginia","Sanjit Engle","% GT of Sales","0.003832943018683233"
"Virginia","Anna Häberlin","Sales","4494.98"
"Virginia","Anna Häberlin","Sales Margin %","0"
"Virginia","Anna Häberlin","Profit","1116.1408"
"Virginia","Anna Häberlin","Profit Margin %","0.24830829058193807"
"Virginia","Anna Häberlin","% GT of Sales","0.0019567204930495212"
"Virginia","Greg Maxwell","Sales","4251.92"
"Virginia","Greg Maxwell","Sales Margin %","0"
"Virginia","Greg Maxwell","Profit","112.2737000000001"
"Virginia","Greg Maxwell","Profit Margin %","0.02640541214322003"
"Virginia","Greg Maxwell","% GT of Sales","0.0018509134631983057"
"Virginia","Kristen Hastings","Sales","3769.56"
"Virginia","Kristen Hastings","Sales Margin %","0"
"Virginia","Kristen Hastings","Profit","1038.5751"
"Virginia","Kristen Hastings","Profit Margin %","0.2755162671505428"
"Virginia","Kristen Hastings","% GT of Sales","0.0016409361780875004"
"Virginia","Mitch Willingham","Sales","3333.9"
"Virginia","Mitch Willingham","Sales Margin %","0"
"Virginia","Mitch Willingham","Profit","1449.5187"
"Virginia","Mitch Willingham","Profit Margin %","0.43478169711149106"
"Virginia","Mitch Willingham","% GT of Sales","0.001451287981654601"
"Virginia","Penelope Sewall","Sales","2884.37"
"Virginia","Penelope Sewall","Sales Margin %","0"
"Virginia","Penelope Sewall","Profit","623.1932999999999"
"Virginia","Penelope Sewall","Profit Margin %","0.21605872339540347"
"Virginia","Penelope Sewall","% GT of Sales","0.0012556020023531244"
"Virginia","Lauren Leatherbury","Sales","2298.9"
"Virginia","Lauren Leatherbury","Sales Margin %","0"
"Virginia","Lauren Leatherbury","Profit","397.9448"
"Virginia","Lauren Leatherbury","Profit Margin %","0.1731022663012745"
"Virginia","Lauren Leatherbury","% GT of Sales","0.0010007396565661125"
"Virginia","Jonathan Doherty","Sales","2145.25"
"Virginia","Jonathan Doherty","Sales Margin %","0"
"Virginia","Jonathan Doherty","Profit","706.3045"
"Virginia","Jonathan Doherty","Profit Margin %","0.329241114089267"
"Virginia","Jonathan Doherty","% GT of Sales","0.000933853907629063"
"Virginia","Jamie Kunitz","Sales","2026.78"
"Virginia","Jamie Kunitz","Sales Margin %","0"
"Virginia","Jamie Kunitz","Profit","631.269"
"Virginia","Jamie Kunitz","Profit Margin %","0.3114639970791107"
"Virginia","Jamie Kunitz","% GT of Sales","0.0008822824486211081"
"Virginia","Corey Catlett","Sales","1812.01"
"Virginia","Corey Catlett","Sales Margin %","0"
"Virginia","Corey Catlett","Profit","481.4421"
"Virginia","Corey Catlett","Profit Margin %","0.26569505687054706"
"Virginia","Corey Catlett","% GT of Sales","0.0007887904063223115"
"Virginia","Michael Moore","Sales","1691.36"
"Virginia","Michael Moore","Sales Margin %","0"
"Virginia","Michael Moore","Profit","332.2496"
"Virginia","Michael Moore","Profit Margin %","0.19643931510736923"
"Virginia","Michael Moore","% GT of Sales","0.0007362699663011266"
"Virginia","Jill Fjeld","Sales","1611.01"
"Virginia","Jill Fjeld","Sales Margin %","0"
"Virginia","Jill Fjeld","Profit","757.3965"
"Virginia","Jill Fjeld","Profit Margin %","0.47013767760597386"
"Virginia","Jill Fjeld","% GT of Sales","0.0007012926156529527"
"Virginia","Natalie Fritzler","Sales","1508.13"
"Virginia","Natalie Fritzler","Sales Margin %","0"
"Virginia","Natalie Fritzler","Profit","186.7373999999999"
"Virginia","Natalie Fritzler","Profit Margin %","0.12382049292832838"
"Virginia","Natalie Fritzler","% GT of Sales","0.0006565076768267657"
"Virginia","Frank Olsen","Sales","1441.3"
"Virginia","Frank Olsen","Sales Margin %","0"
"Virginia","Frank Olsen","Profit","245.021"
"Virginia","Frank Olsen","Profit Margin %","0.16999999999999998"
"Virginia","Frank Olsen","% GT of Sales","0.0006274157497101824"
"Virginia","Nick Crebassa","Sales","1417.35"
"Virginia","Nick Crebassa","Sales Margin %","0"
"Virginia","Nick Crebassa","Profit","575.9101"
"Virginia","Nick Crebassa","Profit Margin %","0.4063287825872227"
"Virginia","Nick Crebassa","% GT of Sales","0.0006169900179363954"
"Virginia","Anthony Johnson","Sales","1159.06"
"Virginia","Anthony Johnson","Sales Margin %","0"
"Virginia","Anthony Johnson","Profit","314.6962"
"Virginia","Anthony Johnson","Profit Margin %","0.2715098441840802"
"Virginia","Anthony Johnson","% GT of Sales","0.0005045531803643126"
"Virginia","Christine Kargatis","Sales","1139.92"
"Virginia","Christine Kargatis","Sales Margin %","0"
"Virginia","Christine Kargatis","Profit","284.98"
"Virginia","Christine Kargatis","Profit Margin %","0.25"
"Virginia","Christine Kargatis","% GT of Sales","0.0004962213011931111"
"Virginia","Liz Willingham","Sales","1120.73"
"Virginia","Liz Willingham","Sales Margin %","0"
"Virginia","Liz Willingham","Profit","165.8033"
"Virginia","Liz Willingham","Profit Margin %","0.14794223407957313"
"Virginia","Liz Willingham","% GT of Sales","0.00048786765640233994"
"Virginia","Ricardo Sperren","Sales","1065.84"
"Virginia","Ricardo Sperren","Sales Margin %","1"
"Virginia","Ricardo Sperren","Profit","213.7332"
"Virginia","Ricardo Sperren","Profit Margin %","0.20053028597162803"
"Virginia","Ricardo Sperren","% GT of Sales","0.00046397335923895137"
"Virginia","Paul MacIntyre","Sales","1056.86"
"Virginia","Paul MacIntyre","Sales Margin %","0"
"Virginia","Paul MacIntyre","Profit","158.529"
"Virginia","Paul MacIntyre","Profit Margin %","0.15000000000000002"
"Virginia","Paul MacIntyre","% GT of Sales","0.00046006425396427056"
"Virginia","Keith Herrera","Sales","1046.47"
"Virginia","Keith Herrera","Sales Margin %","0"
"Virginia","Keith Herrera","Profit","250.82259999999997"
"Virginia","Keith Herrera","Profit Margin %","0.23968446300419502"
"Virginia","Keith Herrera","% GT of Sales","0.0004555413582177301"
"Virginia","Anne McFarland","Sales","951.98"
"Virginia","Anne McFarland","Sales Margin %","1"
"Virginia","Anne McFarland","Profit","195.5652"
"Virginia","Anne McFarland","Profit Margin %","0.20542994600726905"
"Virginia","Anne McFarland","% GT of Sales","0.00041440869035530375"
"Virginia","Shirley Daniels","Sales","944.61"
"Virginia","Shirley Daniels","Sales Margin %","0"
"Virginia","Shirley Daniels","Profit","105.5586"
"Virginia","Shirley Daniels","Profit Margin %","0.11174834058500333"
"Virginia","Shirley Daniels","% GT of Sales","0.0004112004380307606"
"Virginia","Lena Cacioppo","Sales","874.8"
"Virginia","Lena Cacioppo","Sales Margin %","1"
"Virginia","Lena Cacioppo","Profit","144.84920000000002"
"Virginia","Lena Cacioppo","Profit Margin %","0.16557978966620945"
"Virginia","Lena Cacioppo","% GT of Sales","0.00038081127998783554"
"Virginia","Patrick Jones","Sales","860.07"
"Virginia","Patrick Jones","Sales Margin %","0"
"Virginia","Patrick Jones","Profit","339.16290000000004"
"Virginia","Patrick Jones","Profit Margin %","0.3943433674003279"
"Virginia","Patrick Jones","% GT of Sales","0.0003743991284626632"
"Virginia","Logan Currie","Sales","859.14"
"Virginia","Logan Currie","Sales Margin %","0"
"Virginia","Logan Currie","Profit","249.1506"
"Virginia","Logan Currie","Profit Margin %","0.29"
"Virginia","Logan Currie","% GT of Sales","0.0003739942879386706"
"Virginia","Frank Hawley","Sales","788.86"
"Virginia","Frank Hawley","Sales Margin %","0"
"Virginia","Frank Hawley","Profit","122.96619999999999"
"Virginia","Frank Hawley","Profit Margin %","0.15587835610881523"
"Virginia","Frank Hawley","% GT of Sales","0.0003434005330717924"
"Virginia","Laurel Elliston","Sales","771.4"
"Virginia","Laurel Elliston","Sales Margin %","0"
"Virginia","Laurel Elliston","Profit","197.469"
"Virginia","Laurel Elliston","Profit Margin %","0.25598781436349494"
"Virginia","Laurel Elliston","% GT of Sales","0.00033579997871812576"
"Virginia","Rob Haberlin","Sales","750.93"
"Virginia","Rob Haberlin","Sales Margin %","0"
"Virginia","Rob Haberlin","Profit","205.2444"
"Virginia","Rob Haberlin","Profit Margin %","0.27332028284926696"
"Virginia","Rob Haberlin","% GT of Sales","0.0003268891340663756"
"Virginia","Paul Gonzalez","Sales","718.22"
"Virginia","Paul Gonzalez","Sales Margin %","1"
"Virginia","Paul Gonzalez","Profit","192.46280000000002"
"Virginia","Paul Gonzalez","Profit Margin %","0.26797193060622093"
"Virginia","Paul Gonzalez","% GT of Sales","0.0003126500657440138"
"Virginia","Max Engle","Sales","701.96"
"Virginia","Max Engle","Sales Margin %","1"
"Virginia","Max Engle","Profit","168.4704"
"Virginia","Max Engle","Profit Margin %","0.24"
"Virginia","Max Engle","% GT of Sales","0.00030557188626001495"
"Virginia","Mike Kennedy","Sales","629.86"
"Virginia","Mike Kennedy","Sales Margin %","1"
"Virginia","Mike Kennedy","Profit","189.9348"
"Virginia","Mike Kennedy","Profit Margin %","0.3015508208173245"
"Virginia","Mike Kennedy","% GT of Sales","0.0002741858628408072"
"Virginia","Olvera Toch","Sales","608.43"
"Virginia","Olvera Toch","Sales Margin %","1"
"Virginia","Olvera Toch","Profit","173.8755"
"Virginia","Olvera Toch","Profit Margin %","0.28577732853409593"
"Virginia","Olvera Toch","% GT of Sales","0.0002648571182933228"
"Virginia","Giulietta Baptist","Sales","544.38"
"Virginia","Giulietta Baptist","Sales Margin %","1"
"Virginia","Giulietta Baptist","Profit","157.8702"
"Virginia","Giulietta Baptist","Profit Margin %","0.29000000000000004"
"Virginia","Giulietta Baptist","% GT of Sales","0.0002369753596248033"
"Virginia","Sue Ann Reed","Sales","535.36"
"Virginia","Sue Ann Reed","Sales Margin %","0"
"Virginia","Sue Ann Reed","Profit","174.25940000000003"
"Virginia","Sue Ann Reed","Profit Margin %","0.32549947698744774"
"Virginia","Sue Ann Reed","% GT of Sales","0.0002330488418544669"
"Virginia","Eudokia Martin","Sales","520.03"
"Virginia","Eudokia Martin","Sales Margin %","0"
"Virginia","Eudokia Martin","Profit","160.2692"
"Virginia","Eudokia Martin","Profit Margin %","0.3081922196796339"
"Virginia","Eudokia Martin","% GT of Sales","0.0002263755028944606"
"Virginia","Arianne Irving","Sales","504.9"
"Virginia","Arianne Irving","Sales Margin %","1"
"Virginia","Arianne Irving","Profit","80.784"
"Virginia","Arianne Irving","Profit Margin %","0.16000000000000003"
"Virginia","Arianne Irving","% GT of Sales","0.00021978922641273222"
"Virginia","Brian Dahlen","Sales","448.81"
"Virginia","Brian Dahlen","Sales Margin %","0"
"Virginia","Brian Dahlen","Profit","124.5025"
"Virginia","Brian Dahlen","Profit Margin %","0.27740580646598784"
"Virginia","Brian Dahlen","% GT of Sales","0.0001953725543796759"
"Virginia","Naresj Patel","Sales","425.67"
"Virginia","Naresj Patel","Sales Margin %","0"
"Virginia","Naresj Patel","Profit","98.92980000000001"
"Virginia","Naresj Patel","Profit Margin %","0.23240961308055538"
"Virginia","Naresj Patel","% GT of Sales","0.00018529942564291492"
"Virginia","Michelle Arnett","Sales","389.74"
"Virginia","Michelle Arnett","Sales Margin %","0"
"Virginia","Michelle Arnett","Profit","35.27300000000003"
"Virginia","Michelle Arnett","Profit Margin %","0.09050392569405252"
"Virginia","Michelle Arnett","% GT of Sales","0.00016965865142027782"
"Virginia","Mark Van Huff","Sales","359.97"
"Virginia","Mark Van Huff","Sales Margin %","1"
"Virginia","Mark Van Huff","Profit","79.1934"
"Virginia","Mark Van Huff","Profit Margin %","0.21999999999999997"
"Virginia","Mark Van Huff","% GT of Sales","0.00015669940152860217"
"Virginia","Roy Französisch","Sales","359.4"
"Virginia","Roy Französisch","Sales Margin %","0"
"Virginia","Roy Französisch","Profit","125.55319999999999"
"Virginia","Roy Französisch","Profit Margin %","0.34934112409571505"
"Virginia","Roy Französisch","% GT of Sales","0.00015645127346550994"
"Virginia","Quincy Jones","Sales","342.76"
"Virginia","Quincy Jones","Sales Margin %","0"
"Virginia","Quincy Jones","Profit","163.3604"
"Virginia","Quincy Jones","Profit Margin %","0.47660287081339714"
"Virginia","Quincy Jones","% GT of Sales","0.00014920767527278295"
"Virginia","Adam Bellavance","Sales","334.2"
"Virginia","Adam Bellavance","Sales Margin %","0"
"Virginia","Adam Bellavance","Profit","106.5112"
"Virginia","Adam Bellavance","Profit Margin %","0.3187049670855775"
"Virginia","Adam Bellavance","% GT of Sales","0.00014548140120248588"
"Virginia","Damala Kotsonis","Sales","324.11"
"Virginia","Damala Kotsonis","Sales Margin %","0"
"Virginia","Damala Kotsonis","Profit","152.5909"
"Virginia","Damala Kotsonis","Profit Margin %","0.470799728487242"
"Virginia","Damala Kotsonis","% GT of Sales","0.00014108909917336237"
"Virginia","Neil Ducich","Sales","321.56"
"Virginia","Neil Ducich","Sales Margin %","0"
"Virginia","Neil Ducich","Profit","91.2541"
"Virginia","Neil Ducich","Profit Margin %","0.2837856076626446"
"Virginia","Neil Ducich","% GT of Sales","0.00013997905257531827"
"Virginia","Ben Wallace","Sales","290.98"
"Virginia","Ben Wallace","Sales Margin %","0"
"Virginia","Ben Wallace","Profit","75.6548"
"Virginia","Ben Wallace","Profit Margin %","0.25999999999999995"
"Virginia","Ben Wallace","% GT of Sales","0.00012666719964661682"
"Virginia","Katherine Murray","Sales","284.03"
"Virginia","Katherine Murray","Sales Margin %","0"
"Virginia","Katherine Murray","Profit","129.2477"
"Virginia","Katherine Murray","Profit Margin %","0.45504946660564033"
"Virginia","Katherine Murray","% GT of Sales","0.0001236417785264574"
"Virginia","Eugene Hildebrand","Sales","261.1"
"Virginia","Eugene Hildebrand","Sales Margin %","0"
"Virginia","Eugene Hildebrand","Profit","112.123"
"Virginia","Eugene Hildebrand","Profit Margin %","0.4294255074684029"
"Virginia","Eugene Hildebrand","% GT of Sales","0.00011366006539188828"
"Virginia","Ted Trevino","Sales","254.97"
"Virginia","Ted Trevino","Sales Margin %","0"
"Virginia","Ted Trevino","Profit","111.8871"
"Virginia","Ted Trevino","Profit Margin %","0.4388245675961878"
"Virginia","Ted Trevino","% GT of Sales","0.00011099160043266855"
"Virginia","Bradley Drucker","Sales","225.44"
"Virginia","Bradley Drucker","Sales Margin %","0"
"Virginia","Bradley Drucker","Profit","70.9792"
"Virginia","Bradley Drucker","Profit Margin %","0.314847409510291"
"Virginia","Bradley Drucker","% GT of Sales","0.00009813682551492643"
"Virginia","Emily Grady","Sales","197.72"
"Virginia","Emily Grady","Sales Margin %","0"
"Virginia","Emily Grady","Profit","55.3616"
"Virginia","Emily Grady","Profit Margin %","0.28"
"Virginia","Emily Grady","% GT of Sales","0.00008606996602559996"
"Virginia","Shaun Weien","Sales","196.62"
"Virginia","Shaun Weien","Sales Margin %","0"
"Virginia","Shaun Weien","Profit","96.3438"
"Virginia","Shaun Weien","Profit Margin %","0.49"
"Virginia","Shaun Weien","% GT of Sales","0.00008559112239507114"
"Virginia","Andrew Gjertsen","Sales","192.22"
"Virginia","Andrew Gjertsen","Sales Margin %","0"
"Virginia","Andrew Gjertsen","Profit","69.1992"
"Virginia","Andrew Gjertsen","Profit Margin %","0.36000000000000004"
"Virginia","Andrew Gjertsen","% GT of Sales","0.00008367574787295583"
"Virginia","Thomas Thornton","Sales","182.91"
"Virginia","Thomas Thornton","Sales Margin %","0"
"Virginia","Thomas Thornton","Profit","53.0439"
"Virginia","Thomas Thornton","Profit Margin %","0.29000000000000004"
"Virginia","Thomas Thornton","% GT of Sales","0.00007962298950911637"
"Virginia","Maria Etezadi","Sales","177.78"
"Virginia","Maria Etezadi","Sales Margin %","0"
"Virginia","Maria Etezadi","Profit","19.06949999999998"
"Virginia","Maria Etezadi","Profit Margin %","0.10726459669254124"
"Virginia","Maria Etezadi","% GT of Sales","0.00007738983694128647"
"Virginia","Arthur Gainer","Sales","177.55"
"Virginia","Arthur Gainer","Sales Margin %","1"
"Virginia","Arthur Gainer","Profit","47.9385"
"Virginia","Arthur Gainer","Profit Margin %","0.26999999999999996"
"Virginia","Arthur Gainer","% GT of Sales","0.00007728971509126681"
"Virginia","Lori Olson","Sales","176.63"
"Virginia","Lori Olson","Sales Margin %","0"
"Virginia","Lori Olson","Profit","16.3896"
"Virginia","Lori Olson","Profit Margin %","0.09279057917681029"
"Virginia","Lori Olson","% GT of Sales","0.00007688922769118816"
"Virginia","Rose O'Brian","Sales","173.94"
"Virginia","Rose O'Brian","Sales Margin %","0"
"Virginia","Rose O'Brian","Profit","50.4426"
"Virginia","Rose O'Brian","Profit Margin %","0.29"
"Virginia","Rose O'Brian","% GT of Sales","0.00007571823735834947"
"Virginia","Max Ludwig","Sales","158.81"
"Virginia","Max Ludwig","Sales Margin %","0"
"Virginia","Max Ludwig","Profit","63.345600000000005"
"Virginia","Max Ludwig","Profit Margin %","0.3988766450475411"
"Virginia","Max Ludwig","% GT of Sales","0.00006913196087662113"
"Virginia","Barry Gonzalez","Sales","155.46"
"Virginia","Barry Gonzalez","Sales Margin %","0.03576482696513574"
"Virginia","Barry Gonzalez","Profit","41.9186"
"Virginia","Barry Gonzalez","Profit Margin %","0.2696423517303486"
"Virginia","Barry Gonzalez","% GT of Sales","0.00006767366436546516"
"Virginia","Brendan Dodson","Sales","151.96"
"Virginia","Brendan Dodson","Sales Margin %","0"
"Virginia","Brendan Dodson","Profit","36.4704"
"Virginia","Brendan Dodson","Profit Margin %","0.23999999999999996"
"Virginia","Brendan Dodson","% GT of Sales","0.00006615007099560071"
"Virginia","Edward Becker","Sales","138.53"
"Virginia","Edward Becker","Sales Margin %","0"
"Virginia","Edward Becker","Profit","39.6192"
"Virginia","Edward Becker","Profit Margin %","0.28599725691186023"
"Virginia","Edward Becker","% GT of Sales","0.0000603038255792351"
"Virginia","Allen Goldenen","Sales","129.33"
"Virginia","Allen Goldenen","Sales Margin %","0"
"Virginia","Allen Goldenen","Profit","60.9174"
"Virginia","Allen Goldenen","Profit Margin %","0.4710229645093945"
"Virginia","Allen Goldenen","% GT of Sales","0.000056298951578448534"
"Virginia","Keith Dawkins","Sales","125.64"
"Virginia","Keith Dawkins","Sales Margin %","0"
"Virginia","Keith Dawkins","Profit","47.3544"
"Virginia","Keith Dawkins","Profit Margin %","0.37690544412607446"
"Virginia","Keith Dawkins","% GT of Sales","0.000054692648854220005"
"Virginia","Anthony Garverick","Sales","113.1"
"Virginia","Anthony Garverick","Sales Margin %","0"
"Virginia","Anthony Garverick","Profit","56.55"
"Virginia","Anthony Garverick","Profit Margin %","0.5"
